"","trail.id","trail.name","park.name","popularity","length","elevation.gain"
"1865",10040859,"Saddle Pass Trail","Badlands National Park",14.4833,1126.538,65.8368
"1866",10021545,"Medicine Root Loop Trail","Badlands National Park",13.3928,7242.03,102.7176
"1867",10263286,"The Window Trail","Badlands National Park",11.4767,321.868,1.8288
"1868",10037874,"Cliff Shelf Nature Trail","Badlands National Park",10.903,804.67,19.812
"1869",10039409,"Fossil Exhibit Trail","Badlands National Park",10.1655,643.736,3.9624
"1870",10026500,"Rankin Ridge Interpretive Trail","Wind Cave National Park",9.5257,1609.34,72.8472
"1871",10018051,"Wind Cave Canyon Trail","Wind Cave National Park",7.6514,6115.492,64.9224
"1872",10028191,"Lookout Point Trail and Centennial Trail Loop","Wind Cave National Park",7.1351,8368.568,156.972
"1873",10036805,"Cold Brook Canyon Trail","Wind Cave National Park",6.4452,4506.152,60.96
"1874",10033733,"East Bison Flats Trail","Wind Cave National Park",4.9569,16254.334,445.9224
"1875",10037873,"Boland Ridge Trail","Wind Cave National Park",4.8794,7724.832,248.7168
"1876",10448920,"Sage Creek Loop","Badlands National Park",4.8456,36692.952,245.9736
"1877",10312492,"Centennial Trail: Highway 87 to Highlander Rd","Wind Cave National Park",4.4925,13035.654,286.8168
"1878",10354442,"Sheep Mountain Table Road","Badlands National Park",4.4132,23496.364,180.7464
"1879",10028190,"Elk Mountain Interpretive Trail","Wind Cave National Park",3.4866,4023.35,99.9744
"1880",10333773,"Prairie Vista Loop","Wind Cave National Park",3.3086,1609.34,31.6992
"1881",10236061,"Highland Creek Trail to Centennial Trail Loop","Wind Cave National Park",3.1247,21887.024,443.7888
"1882",10042715,"Alum Cave Trail to Mount LeConte","Great Smoky Mountains National Park",61.3755,17219.938,916.8384
"1883",10234019,"Chimney Tops Trail","Great Smoky Mountains National Park",49.5063,5793.624,392.8872
"1884",10000685,"Rainbow Falls Trail","Great Smoky Mountains National Park",45.0827,8851.37,503.8344
"1885",10002171,"Grotto Falls Trail","Great Smoky Mountains National Park",44.5689,4184.284,162.7632
"1886",10243771,"Laurel Falls Trail","Great Smoky Mountains National Park",39.9339,3862.416,120.7008
"1887",10233267,"Abrams Falls Trail","Great Smoky Mountains National Park",38.2789,7885.766,191.7192
"1888",10111322,"Charlies Bunion via Appalachian Trail","Great Smoky Mountains National Park",36.7769,13840.324,603.8088
"1889",10002866,"Ramsey Cascades Trail","Great Smoky Mountains National Park",31.48,13035.654,677.8752
"1890",10259284,"Peregrine Peak via Alum Cave Bluffs Trail","Great Smoky Mountains National Park",30.6655,6759.228,322.7832
"1891",10259229,"Spruce Flats Falls Trail","Great Smoky Mountains National Park",25.1986,2896.812,125.8824
"1892",10111932,"Porters Creek Trail","Great Smoky Mountains National Park",23.711,11265.38,460.8576
"1893",10026407,"Mount Cammerer via Low Gap Trail","Great Smoky Mountains National Park",23.5591,19151.146,965.9112
"1894",10040734,"Gatlinburg Trail","Great Smoky Mountains National Park",22.4946,6115.492,49.9872
"1895",10012354,"Laurel Falls and Cove Mountain","Great Smoky Mountains National Park",21.5393,12391.918,571.8048
"1896",10264089,"Jump Off Trail via Appalachian Trail","Great Smoky Mountains National Park",21.3524,9977.908,451.7136
"1897",10030861,"Cucumber Gap and Little River Loop Trail","Great Smoky Mountains National Park",21.0535,9012.304,241.7064
"1898",10040730,"Indian Flats Falls via Middle Prong Trail","Great Smoky Mountains National Park",19.5981,13035.654,389.8392
"1899",10259853,"Cades Cove Loop Road","Great Smoky Mountains National Park",18.8978,16254.334,210.9216
"1900",10036684,"Mount LeConte via Appalachian Trail and Boulevard Trail","Great Smoky Mountains National Park",18.4218,25105.704,1118.9208
"1901",10305945,"Cataract Falls","Great Smoky Mountains National Park",17.8727,1770.274,8.8392
"1902",10015520,"Gabes Mountain Trail to Hen Wallow Falls","Great Smoky Mountains National Park",17.7156,6920.162,296.8752
"1903",10234282,"Mount LeConte and Rainbow Falls via The Bullhead Trail","Great Smoky Mountains National Park",17.6183,20599.552,1184.7576
"1904",10259336,"Baskins Creek Trail and Baskins Creek Falls","Great Smoky Mountains National Park",16.5249,10299.776,529.7424
"1905",10111797,"Mount LeConte via Trillium Gap Loop Trail","Great Smoky Mountains National Park",16.3274,23979.166,1225.9056
"1906",10250846,"Icewater Spring via Appalachian Trail","Great Smoky Mountains National Park",15.6132,9977.908,415.7472
"1907",10241040,"Middle Prong Trail","Great Smoky Mountains National Park",15.5589,12713.786,381.9144
"1908",10111984,"Rocky Top from Lead Cove Trailhead","Great Smoky Mountains National Park",15.4833,16898.07,1177.7472
"1909",10033590,"Spruce Flats Falls via Lumber Ridge Loop","Great Smoky Mountains National Park",15.1321,11265.38,459.9432
"1910",10235587,"Roaring Fork Motor Nature Trail","Great Smoky Mountains National Park",14.9923,10782.578,365.76
"1911",10111542,"Gregory Ridge Trail to Gregory Bald","Great Smoky Mountains National Park",14.7105,18668.344,1023.8232
"1912",10029217,"Walker Sisters Home via Little Brier Gap Trail","Great Smoky Mountains National Park",14.7018,6276.426,134.7216
"1913",10235562,"Meigs Creek Trail","Great Smoky Mountains National Park",13.8054,10460.71,403.86
"1914",10262146,"Trillium Gap Trail to Grotto Falls","Great Smoky Mountains National Park",13.8012,10943.512,378.8664
"1915",10032533,"Little River Trail to Little River Upper Falls and Grouse Creek Campground","Great Smoky Mountains National Park",13.7139,19794.882,369.7224
"1916",10351769,"Myrtle Point and Mount LeConte via Alum Cave Trail","Great Smoky Mountains National Park",13.7108,18507.41,943.9656
"1917",10253465,"Look Rock Tower Trail","Great Smoky Mountains National Park",13.1739,1448.406,51.816
"1918",10235564,"West Prong Trail","Great Smoky Mountains National Park",13.1228,8046.7,414.8328
"1919",10111449,"Fighting Creek Nature Trail","Great Smoky Mountains National Park",13.0451,2253.076,37.7952
"1920",10274659,"Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail","Great Smoky Mountains National Park",12.9862,5310.822,262.7376
"1921",10042717,"Mount Sterling via Mount Sterling Gap","Great Smoky Mountains National Park",12.9028,8207.634,589.788
"1922",10008524,"Rich Mountain Loop Trail","Great Smoky Mountains National Park",12.7154,13357.522,606.8568
"1923",10040735,"Sugarlands Valley Nature Trail","Great Smoky Mountains National Park",12.5191,804.67,5.7912
"1924",10033605,"Maddron Bald Trail to Albright Grove Loop","Great Smoky Mountains National Park",12.4295,10621.644,443.7888
"1925",10258642,"Noah ""Bud"" Ogle Self-Guiding Trail","Great Smoky Mountains National Park",12.2624,1126.538,21.9456
"1926",10098025,"Appalachian Trail: Clingman Dome to Cades Cove","Great Smoky Mountains National Park",11.8531,38463.226,1036.9296
"1927",10037737,"Twin Creeks Trail","Great Smoky Mountains National Park",11.8255,7242.03,240.792
"1928",10033596,"Baskins Creek Falls Trail to Greenbrier Cove","Great Smoky Mountains National Park",11.7452,15771.532,559.9176
"1929",10318501,"Huskey Branch Falls","Great Smoky Mountains National Park",11.604,7563.898,116.7384
"1930",10255292,"Old Sugarlands Trail","Great Smoky Mountains National Park",11.4707,12070.05,382.8288
"1931",10260022,"Metcalf Bottoms Trail","Great Smoky Mountains National Park",11.3973,2414.01,56.9976
"1932",10278112,"Mount LeConte via Rainbow Falls Trail","Great Smoky Mountains National Park",11.2974,20921.42,1219.8096
"1933",10265630,"Rainbow Falls Trail and Cliff Tops Trail","Great Smoky Mountains National Park",11.2773,20277.684,1194.816
"1934",10033607,"Appalachian Trail: Davenport Gap to Max Patch","Great Smoky Mountains National Park",11.186,21404.222,1658.7216
"1935",10235691,"Schoolhouse Gap Trail","Great Smoky Mountains National Park",10.6726,7563.898,181.9656
"1936",10280663,"Meigs Creek Trail: Short Version","Great Smoky Mountains National Park",10.6605,5632.69,226.7712
"1937",10111624,"Injun Creek Trail","Great Smoky Mountains National Park",10.6371,11104.446,447.7512
"1938",10010713,"Anthony Creek Leadbetter Ridge Loop Trail","Great Smoky Mountains National Park",10.1108,20760.486,988.7712
"1939",10242506,"Myrtle Point via Appalachian Trail and Boulevard Trail","Great Smoky Mountains National Park",10.0742,25266.638,1130.808
"1940",10266181,"Jakes Creek Trail to Avent Cabin","Great Smoky Mountains National Park",9.886,4345.218,146.9136
"1941",10292939,"Mount Le Conte","Great Smoky Mountains National Park",9.84,20116.75,993.9528
"1942",10111792,"Chestnut Branch Trail to Mount Cammerer","Great Smoky Mountains National Park",9.4908,16254.334,1005.84
"1943",10111329,"Chestnut Top Trail to Whiteoak Sink","Great Smoky Mountains National Park",9.1408,16254.334,602.8944
"1944",10279123,"Brushy Mountain","Great Smoky Mountains National Park",9.0862,10138.842,528.828
"1945",10284971,"Lynn Camp Via Middle Prong Trail","Great Smoky Mountains National Park",8.9789,7081.096,156.972
"1946",10042714,"Cove Hardwoods Nature Trail","Great Smoky Mountains National Park",8.8013,1287.472,62.7888
"1947",10260510,"Newfound Gap Road Drive","Great Smoky Mountains National Park",8.7671,47314.596,1191.768
"1948",10258633,"Elkmont Nature Trail","Great Smoky Mountains National Park",8.6952,1287.472,28.956
"1949",10270730,"Jakes Creek via Miry Ridge Trail and Appalachian Trail Loop","Great Smoky Mountains National Park",8.6346,40555.368,1551.7368
"1950",10235575,"Mt. Sterling via Baxter Creek Trail","Great Smoky Mountains National Park",8.6205,18829.278,1255.776
"1951",10039311,"Lower Mount Cammerer Trail","Great Smoky Mountains National Park",8.5794,23335.43,578.8152
"1952",10245065,"Elijah Oliver Place Trail","Great Smoky Mountains National Park",8.5405,1931.208,29.8704
"1953",10353236,"Rocky Top via Anthony Creek Trail","Great Smoky Mountains National Park",8.2347,18829.278,1118.9208
"1954",10276323,"Newfound Gap to Indian Gap","Great Smoky Mountains National Park",8.2339,5310.822,256.9464
"1955",10235696,"Grapeyard Ridge Trail","Great Smoky Mountains National Park",8.2144,23174.496,980.8464
"1956",10235671,"Huskey Gap Trail","Great Smoky Mountains National Park",8.081,6115.492,381
"1957",10038786,"Brushy Mountain Trail","Great Smoky Mountains National Park",7.9799,18024.608,933.9072
"1958",10306112,"Courthouse Rock Trail","Great Smoky Mountains National Park",7.9205,3540.548,220.98
"1959",10234202,"Jakes Creek and Lynn Camp Prong","Great Smoky Mountains National Park",7.8314,27036.912,1195.7304
"1960",10294985,"Riverview Quiet Walkway","Great Smoky Mountains National Park",7.8171,1448.406,42.9768
"1961",10012885,"Sugarland Mountain Trail","Great Smoky Mountains National Park",7.6716,18829.278,1347.8256
"1962",10011050,"Little Bottoms Trail","Great Smoky Mountains National Park",7.6537,11104.446,289.8648
"1963",10008136,"Appalachian Trail: Fontana Lake to Mount Squires","Great Smoky Mountains National Park",7.612,24622.902,1590.7512
"1964",10235590,"Curry Mountain Trail","Great Smoky Mountains National Park",7.41,10299.776,391.9728
"1965",10111543,"Gregory's Little Bald Trail","Great Smoky Mountains National Park",7.3672,16093.4,777.8496
"1966",10028074,"Cosby Self-Guided Nature Trail","Great Smoky Mountains National Park",7.2537,1770.274,47.8536
"1967",10111867,"Old Sugarlands, Twin Creeks, Gatlinburg Loop Trail","Great Smoky Mountains National Park",7.0751,16093.4,465.7344
"1968",10244630,"Metcalf Bottoms Trail to Laurel Falls","Great Smoky Mountains National Park",7.0488,19794.882,936.9552
"1969",10030871,"Gabes Mountaun, Maddron Bald and Snake Den Ridge Loop","Great Smoky Mountains National Park",6.9591,27358.78,1302.7152
"1970",10030854,"Finley Cane Trail","Great Smoky Mountains National Park",6.9441,8368.568,190.8048
"1971",10033603,"Old Settlers Trail","Great Smoky Mountains National Park",6.7327,26071.308,1052.7792
"1972",10235689,"Lead Cove Trail","Great Smoky Mountains National Park",6.648,5310.822,353.8728
"1973",10030856,"Lead Cove and Finley Cane Trail","Great Smoky Mountains National Park",6.6385,10782.578,446.8368
"1974",10242204,"Thunderhead Prong Quiet Walkway","Great Smoky Mountains National Park",6.5052,2092.142,64.9224
"1975",10349553,"Whiteoak Sinks","Great Smoky Mountains National Park",6.4908,7081.096,194.7672
"1976",10299002,"Mount Cammerer Loop - Low Gap and Lower Cammerer","Great Smoky Mountains National Park",6.0457,26071.308,1050.9504
"1977",10235566,"Little River and Goshen Prong Trail","Great Smoky Mountains National Park",6.0372,21726.09,1363.98
"1978",10112071,"Snake Den Ridge Low Gap Trail","Great Smoky Mountains National Park",5.9696,20438.618,1199.9976
"1979",10111114,"Rabbit and Abrams Creeks Loop Trail","Great Smoky Mountains National Park",5.9314,24461.968,1219.8096
"1980",10259293,"Appalachian Trail: Newfound Gap to Fontana Lake","Great Smoky Mountains National Park",5.8673,61637.722,2461.8696
"1981",10235663,"Meigs Mountain Trail","Great Smoky Mountains National Park",5.8096,14805.928,450.7992
"1982",10235661,"Bote Mountain Trail","Great Smoky Mountains National Park",5.7249,21404.222,1050.9504
"1983",10259290,"Appalachian Trail: Newfound Gap to Davenport Gap","Great Smoky Mountains National Park",5.6921,48923.936,1736.7504
"1984",10293410,"Cades Cove Loop Hike","Great Smoky Mountains National Park",5.6746,16576.202,822.96
"1985",10253852,"Tremont Logging History Auto Tour","Great Smoky Mountains National Park",5.6601,9816.974,169.7736
"1986",10270198,"Abrams Falls Via Abrams Creek Campground","Great Smoky Mountains National Park",5.6052,15610.598,435.864
"1987",10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)","Great Smoky Mountains National Park",5.4625,45866.19,2473.7568
"1988",10235153,"Ace Gap Trail","Great Smoky Mountains National Park",5.378,16415.268,538.8864
"1989",10002998,"Cove Mountain Laurel Falls Loop Trail","Great Smoky Mountains National Park",5.316,25266.638,906.78
"1990",10111793,"Mount Cammerer via Groundhog Ridge Manway","Great Smoky Mountains National Park",5.3092,24944.77,1934.8704
"1991",10111113,"Abrams Creek and Cooper Road Loop Trail","Great Smoky Mountains National Park",5.3009,18024.608,728.7768
"1992",10318533,"Look Rock Tower","Great Smoky Mountains National Park",5.1332,965.604,14.9352
"1993",10111112,"Abrams Creek Trail","Great Smoky Mountains National Park",5.1292,14966.862,113.9952
"1994",10111498,"Gabes Mountain Trail to Greenbrier Creek","Great Smoky Mountains National Park",5.1232,13518.456,503.8344
"1995",10111685,"Laurel Creek Loop Trail","Great Smoky Mountains National Park",5.1085,16254.334,719.9376
"1996",10037739,"Maddron Bald","Great Smoky Mountains National Park",5.0638,22208.892,1078.992
"1997",10235579,"Snake Den Ridge Trail","Great Smoky Mountains National Park",5.0076,17059.004,1063.752
"1998",10030321,"Bradley Fork Trail","Great Smoky Mountains National Park",4.8168,13357.522,260.9088
"1999",10269553,"Middle Prong, Lynn Camp, Miry Ridge-Panther Creek Loop","Great Smoky Mountains National Park",4.7843,23013.562,860.7552
"2000",10005838,"Russell Field Trail","Great Smoky Mountains National Park",4.7673,18507.41,791.8704
"2001",10038790,"Appalachian Trail and Chestnut Branch Trail Loop","Great Smoky Mountains National Park",4.6715,8529.502,416.9664
"2002",10434946,"Cataract Falls ADA Route","Great Smoky Mountains National Park",4.6261,1126.538,7.9248
"2003",10405760,"Walker Sisters Home via Little Greenbrier Trail","Great Smoky Mountains National Park",4.5745,7885.766,235.9152
"2004",10040718,"Pine Mountain Loop Trail","Great Smoky Mountains National Park",4.2868,12874.72,429.768
"2005",10317135,"Abram Falls, Hatcher Mountain, Copper Road and Wet Bottom Loop","Great Smoky Mountains National Park",4.2724,20760.486,642.8232
"2006",10266258,"Abrams Falls Via Cooper Road and Little Bottoms Trails","Great Smoky Mountains National Park",4.2384,15932.466,436.7784
"2007",10245187,"Pine Oak Nature Trail","Great Smoky Mountains National Park",4.1623,1287.472,61.8744
"2008",10396656,"Little Mountain via Little Greenbrier Trail","Great Smoky Mountains National Park",4.16,6276.426,195.9864
"2009",10340048,"Chestnut Top Trail","Great Smoky Mountains National Park",4.1033,13679.39,507.7968
"2010",10410103,"John Oliver Cabin Access","Great Smoky Mountains National Park",4.0602,804.67,11.8872
"2011",10339384,"Lumber Ridge to Middle Prong Loop","Great Smoky Mountains National Park",4.0378,32186.8,1166.7744
"2012",10253863,"Lynn Camp Prong Trail","Great Smoky Mountains National Park",3.9229,29611.856,1155.8016
"2013",10028060,"Cooper Road and Rabbit Creek Loop Trail","Great Smoky Mountains National Park",3.8995,25105.704,901.9032
"2014",10235670,"Crib Gap Trail","Great Smoky Mountains National Park",3.8034,6276.426,225.8568
"2015",10391724,"Rich Mountain to Indian Grave Gap","Great Smoky Mountains National Park",3.7673,6759.228,465.7344
"2016",10111520,"Gold Mine & Cane Creek Trails","Great Smoky Mountains National Park",3.766,11587.248,299.9232
"2017",10362040,"Newfound Gap to Grassy Patch","Great Smoky Mountains National Park",3.748,22047.958,815.9496
"2018",10343693,"Rabbit Creek Trail to Abrams Falls Trail Loop","Great Smoky Mountains National Park",3.5946,17863.674,555.9552
"2019",10297639,"Mount Crammerer to Mount Sterling Rd","Great Smoky Mountains National Park",3.4612,15610.598,461.772
"2020",10302968,"Crib Gap-Turkeypen Ridge-Schoolhouse Gap","Great Smoky Mountains National Park",3.4342,9656.04,260.9088
"2021",10249047,"Cove Mountain Trail to Little Brier Gap","Great Smoky Mountains National Park",3.3824,21404.222,894.8928
"2022",10425261,"Roundtop Trail","Great Smoky Mountains National Park",3.3694,23657.298,905.8656
"2023",10427717,"Balsam Mountain Loop","Great Smoky Mountains National Park",3.3184,40394.434,1851.9648
"2024",10397577,"Quilliam Cave via Courthouse Rock Trail","Great Smoky Mountains National Park",3.2703,4345.218,353.8728
"2025",10338529,"Wet Bottom Trail","Great Smoky Mountains National Park",3.224,2735.878,25.908
"2026",10383584,"Schoolhouse Gap Trail, Turkeypen Ridge Trail, and Finley Cane Trail Loop","Great Smoky Mountains National Park",3.1884,14805.928,359.9688
"2027",10111163,"Doe Knob to Spence Field via Appalachian Trail","Great Smoky Mountains National Park",3.1749,50211.408,2283.8664
"2028",10321830,"Low Gap and Gabes Mountain Trail Loop","Great Smoky Mountains National Park",3.0831,32347.734,1493.8248
"2029",10483779,"Sutton Ridge Overlook Trail","Great Smoky Mountains National Park",3.0479,4828.02,95.7072
"2030",10294869,"Cades Cove to Ledbetter Ridge","Great Smoky Mountains National Park",2.9414,7885.766,326.7456
"2031",10361662,"Abrams Creek to Cades Cove Loop","Great Smoky Mountains National Park",2.843,25105.704,846.7344
"2032",10363878,"Tricorner Knob and Mount Guyot via Snake Den Ridge Trail","Great Smoky Mountains National Park",2.8309,31864.932,1571.8536
"2033",10259232,"Lynn Camp Prong and Appalachian Trail Loop","Great Smoky Mountains National Park",2.681,32669.602,1119.8352
"2034",10368591,"Anthony Creek Trail, Russell Field Trail, Appalachian Trail, and Bote Mountain Trail Loop","Great Smoky Mountains National Park",2.6335,23496.364,1108.8624
"2035",10346542,"Newfound Gap Overlook to Campsite 49 via Appalachian Trail","Great Smoky Mountains National Park",2.5765,28968.12,1538.9352
"2036",10353016,"Newfound Gap Loop via Goshen Prong to Sugarland Mountain","Great Smoky Mountains National Park",2.5037,46509.926,2023.872
"2037",10235598,"Beard Cane Trail","Great Smoky Mountains National Park",2.4985,29772.79,865.9368
"2038",10297048,"Appalachian Trail: Mount Cammerer to Clingmans Dome","Great Smoky Mountains National Park",2.4346,56648.768,3081.8328
"2039",10265023,"Snake Den Ridge Trail to Low Den Gap Trail Loop","Great Smoky Mountains National Park",2.4052,42003.774,2182.9776
"2040",10304636,"Tremont Thunderhead Prong Trail","Great Smoky Mountains National Park",2.4026,22852.628,1147.8768
"2041",10317681,"Cat Stairs","Great Smoky Mountains National Park",2.3422,11265.38,873.8616
"2042",10297763,"Mount Guyot via Maddron Bald","Great Smoky Mountains National Park",2.3017,36210.15,1580.9976
"2043",10389245,"Peregrine Peak and Rainbow Falls via Alum Cave Trail","Great Smoky Mountains National Park",2.2862,27519.714,1455.7248
"2044",10406148,"Laurel Falls via Little Greenbrier Trail","Great Smoky Mountains National Park",2.2726,20116.75,946.7088
"2045",10389243,"Trillium Gap, Grotto Falls, Brushy Mountain,  Bull Head Trail Loop","Great Smoky Mountains National Park",2.2213,26554.11,1279.8552
"2046",10321953,"Anthony Creek, Bote Mountain, Eagle Creek, and Lakeshore to Hazel Creek","Great Smoky Mountains National Park",2.1976,32025.866,1189.9392
"2047",10017119,"Hannah Mountain Trail","Great Smoky Mountains National Park",2.1837,29129.054,886.968
"2048",10419908,"Elkmont to Fontana Lake","Great Smoky Mountains National Park",2.1692,65178.27,2167.7376
"2049",10307201,"Anthony Creek and Middle Prong Trail","Great Smoky Mountains National Park",1.8614,30416.526,1458.7728
"2050",10411473,"Mount Collins via Little River Trail and Sugarland Mountain Trail","Great Smoky Mountains National Park",1.7446,39267.896,1383.792
"2051",10478750,"Cucumber Gap and Huskey Branch Falls via Jake's Creek Trail","Great Smoky Mountains National Park",1.6799,9816.974,365.76
"2052",10483088,"Mt. Cammerer Backpacking Loop","Great Smoky Mountains National Park",1.4767,52625.418,2133.9048
"2053",10485694,"Turkeypen Ridge Trail to White Oak Sinks","Great Smoky Mountains National Park",1.4389,15127.796,373.9896
"2054",10365517,"Gold Mine Trail","Great Smoky Mountains National Park",1.4008,3218.68,123.7488
"2055",10518971,"Anthony Creek, Bote Mountain and Crib Gap Loop","Great Smoky Mountains National Park",1.375,21404.222,884.8344
"2056",10245723,"Crooked Arm Scott Mountain Trail","Great Smoky Mountains National Park",1.354,18990.212,1011.936
"2057",10028187,"Guadalupe Peak Texas Highpoint Trail","Guadalupe Mountains National Park",31.1233,13035.654,873.8616
"2058",10004933,"Lost Mine Trail","Big Bend National Park",28.6477,6759.228,334.9752
"2059",10011441,"South Rim Trail - Boot Springs Trail","Big Bend National Park",23.8607,17702.74,709.8792
"2060",10009732,"The Window Trail","Big Bend National Park",22.8387,8368.568,288.9504
"2061",10007106,"Emory Peak Trail","Big Bend National Park",21.7947,13679.39,731.8248
"2062",10015561,"Santa Elena Canyon Trail","Big Bend National Park",21.6142,2414.01,185.928
"2063",10033727,"Devil's Hall Trail","Guadalupe Mountains National Park",17.7522,5793.624,175.8696
"2064",10014200,"Balanced Rock Trail","Big Bend National Park",17.2586,3057.746,70.7136
"2065",10015800,"Boquillas Canyon Trail","Big Bend National Park",12.5697,1931.208,69.7992
"2066",10000013,"McKittrick Canyon Trail","Guadalupe Mountains National Park",11.5435,32508.668,1330.7568
"2067",10034817,"Hot Springs Canyon Trail","Big Bend National Park",11.4023,8851.37,280.7208
"2068",10009005,"Outer Mountain Loop","Big Bend National Park",11.266,38785.094,1739.7984
"2069",10245047,"Big Bend Hot Springs Trail","Big Bend National Park",11.1349,1770.274,38.7096
"2070",10034810,"Smith Spring Trail","Guadalupe Mountains National Park",10.8965,3862.416,117.9576
"2071",10003528,"Emory Peak Loop via Pinnacles & Laguna Meadow","Big Bend National Park",10.6258,17380.872,816.864
"2072",10002136,"Window View Trail","Big Bend National Park",10.0955,482.802,3.9624
"2073",10236135,"Laguna Meadow Trail","Big Bend National Park",10.086,12552.852,534.924
"2074",10015144,"Pine Canyon Trail","Big Bend National Park",9.8725,6920.162,304.8
"2075",10008045,"Ernst Tinaja Trail","Big Bend National Park",9.8372,3057.746,39.9288
"2076",10305572,"Cattail Falls","Big Bend National Park",9.4865,9173.238,208.788
"2077",10040855,"Ross Maxwell Scenic Drive","Big Bend National Park",9.2686,49728.606,525.78
"2078",10041896,"Hunter Peak","Guadalupe Mountains National Park",8.7369,12552.852,809.8536
"2079",10012532,"Basin Loop Trail","Big Bend National Park",8.419,3218.68,131.9784
"2080",10007771,"Lower Burro Mesa Pouroff Trail","Big Bend National Park",8.1422,1609.34,43.8912
"2081",10002763,"El Capitan Trail","Guadalupe Mountains National Park",7.8059,15449.664,514.8072
"2082",10236130,"Marufo Vega Trail","Big Bend National Park",7.723,21726.09,810.768
"2083",10244276,"Black Gap OHV Trail","Big Bend National Park",7.5887,26232.242,284.988
"2084",10000246,"Tuff Canyon Trail","Big Bend National Park",7.3866,1609.34,29.8704
"2085",10015333,"Chimneys Trail","Big Bend National Park",7.3359,7402.964,110.9472
"2086",10236199,"Pratt Lodge via McKittrick Canyon Trail","Guadalupe Mountains National Park",7.2624,7724.832,103.9368
"2087",10030975,"Basin Drive","Big Bend National Park",7.2335,19955.816,667.8168
"2088",10307702,"Pinnacles Trail","Big Bend National Park",7.2047,12874.72,598.932
"2089",10004554,"Rio Grande Village Nature Trail","Big Bend National Park",7.1718,1609.34,36.8808
"2090",10273038,"Blue Creek, Pinnacles, Juniper Canyon and Dodson Trail ","Big Bend National Park",7.1058,50855.144,2120.7984
"2091",10300842,"Devil's Hall Loop Trail","Guadalupe Mountains National Park",7.0473,5954.558,179.832
"2092",10041901,"Oak Spring Trail","Big Bend National Park",6.9448,6920.162,387.7056
"2093",10000998,"Bush Mountain","Guadalupe Mountains National Park",6.9119,20116.75,1085.6976
"2094",10033736,"Old Ore OHV Road","Big Bend National Park",6.7911,42647.51,339.852
"2095",10039408,"Devil's Den Trail","Big Bend National Park",6.6533,7242.03,108.8136
"2096",10023360,"Mesa De Anguila Trail","Big Bend National Park",6.3474,9173.238,287.7312
"2097",10036801,"Pine Springs to McKittrick Canyon","Guadalupe Mountains National Park",6.3318,28485.318,1239.9264
"2098",10012661,"Mule Ears - Smoky Creek Trail","Big Bend National Park",6.0612,11265.38,289.8648
"2099",10033734,"Sam Nail Ranch Trail","Big Bend National Park",6.0299,482.802,8.8392
"2100",10021131,"The Tejas Trail","Guadalupe Mountains National Park",5.6845,18024.608,869.8992
"2101",10035295,"Old Maverick OHV Route","Big Bend National Park",5.6182,20277.684,58.8264
"2102",10012434,"Blue Creek Trail","Big Bend National Park",5.5159,17702.74,820.8264
"2103",10001611,"Tejas and Bear Canyon Loop to the Bowl Trail","Guadalupe Mountains National Park",5.3662,15771.532,821.7408
"2104",10365515,"Upper Burro Mesa Pouroff","Big Bend National Park",5.2865,5954.558,152.7048
"2105",10033735,"Rio Grande Village Drive","Big Bend National Park",5.2553,32669.602,126.7968
"2106",10272324,"Permian Reef Trail","Guadalupe Mountains National Park",5.2533,14805.928,728.7768
"2107",10030435,"The Pinery","Guadalupe Mountains National Park",5.2229,1448.406,23.7744
"2108",10042844,"The River Road OHV Trail","Big Bend National Park",5.2172,81593.538,680.9232
"2109",10254743,"Fossil Bone Exhibit Trail","Big Bend National Park",5.1985,321.868,2.7432
"2110",10020415,"Glenn Spring OHV Trail","Big Bend National Park",4.953,40394.434,259.9944
"2111",10256929,"Dorgan Sublett Trail","Big Bend National Park",4.9113,1287.472,17.9832
"2112",10303895,"Mule Ear Spring","Big Bend National Park",4.8756,6276.426,124.968
"2113",10004613,"Dog Canyon Trail","Big Bend National Park",4.83,6920.162,82.9056
"2114",10007733,"Juniper Canyon Trail","Big Bend National Park",4.7965,20116.75,1136.904
"2115",10030441,"The River Road: Lajitas to Presidio","Big Bend National Park",4.7528,106860.176,1176.8328
"2116",10035296,"Dodson Trail","Big Bend National Park",4.6914,17702.74,586.74
"2117",10012743,"Mariscal Canyon Rim Trail","Big Bend National Park",4.5351,19312.08,736.7016
"2118",10305566,"Indian Head Trail","Big Bend National Park",4.4824,3057.746,28.956
"2119",10271763,"Bush Mountain Trail to Blue Ridge Loop","Guadalupe Mountains National Park",4.4373,24461.968,1292.9616
"2120",10254719,"Homer Wilson Trail","Big Bend National Park",4.3986,1126.538,20.7264
"2121",10008676,"Burro Spring Trail","Big Bend National Park",4.2245,3862.416,74.9808
"2122",10442528,"Emory Peak - Northeast Rim - South Rim Loop","Big Bend National Park",4.1763,27519.714,1121.9688
"2123",10025117,"Guadalupe Pass: Salt Flat to McKittrick Canyon","Guadalupe Mountains National Park",4.1264,50855.144,854.964
"2124",10012793,"Ward Spring Trail","Big Bend National Park",3.9706,4506.152,149.9616
"2125",10271334,"The Bowl and Hunter Peak via Frijole and Bear Canyon Trails","Guadalupe Mountains National Park",3.9617,13518.456,934.8216
